Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2021,3/11/21,18,460c6986440c2b07966a282df539b1571fb75163,65ed0e5fbe80093b504b4efa612653216ba9a272,34,705,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,705,7D,401200,130500,38.842,-76.986,705,7D,401300,130800,38.845,-76.985
Adult Arrest,2021,3/11/21,19,4a9ffc2cb0aa9fe4a9ca9707a154299715c6fcc2,05d4cb15c46a7521f43bea7283193be7c691bd3e,62,501,5D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,104,1D,400000,137000,38.901,-77,104,1D,400000,137000,38.901,-77
Adult Arrest,2021,3/11/21,20,83d7fd0fe07a66aa1ae765e2b919731d3bacdcb9,b6fb2658f5e1d022c404cbdfcd4b8c114efe2461,60,301,3D,BLACK,UNKNOWN,MALE,Weapon Violations,CPWOL Outside Home or Business in violation of 2nd Emergency Act of 2014 Act 20-0564,301,3D,397200,138800,38.917,-77.032,301,3D,397200,138800,38.917,-77.032
Adult Arrest,2021,3/11/21,20,6e443877264ac0e6e4d856c1a57141954735dcc7,03471bebc4c99bce8eafc28fb49a328e135e814d,34,507,5D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,702,7D,402400,131800,38.854,-76.972,702,7D,402500,131700,38.853,-76.971
Adult Arrest,2021,3/11/21,20,e4d37e69e81cc63efb087fa5e54f482aa9243768,f52d0a6c5fd304528e966c33aa19fab161fc4555,23,NA,,UNKNOWN,HISPANIC,MALE,Robbery,Robbery,402,4D,397700,144600,38.97,-77.027,402,4D,397600,144500,38.968,-77.028
Adult Arrest,2021,3/11/21,21,3a0a2303e1927d3addb557303f71c8051152bba2,8d9ebdebbb10d0576d77c285af21b9d446cca921,21,602,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,602,6D,404400,136500,38.896,-76.949,602,6D,404400,136500,38.896,-76.949
Adult Arrest,2021,3/11/21,22,f0ef3f4fed7358ab6680af5b95b4985372f0b3ea,168ec0af134e5702149e3aecb415827c392237d9,37,404,4D,WHITE,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,304,3D,397900,139600,38.924,-77.025,201,2D,393700,144400,38.967,-77.073
Adult Arrest,2021,3/11/21,23,670c3d9f88b891109366edd34a82b13cbfe9b854,c690c585ec9ed1a2a4f7d0309540403e5c3634b0,36,NA,,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),306,3D,398200,138900,38.918,-77.021,306,3D,398200,138900,38.918,-77.021
Adult Arrest,2021,3/11/21,23,c81eec1fbfcf4759d3e6e57b391343b605562d17,7663b202d8fc0a57cbac17a01897c73789647e21,45,NA,,WHITE,HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Misdemeanor,303,3D,396300,139200,38.921,-77.042,303,3D,396300,139200,38.921,-77.042
Adult Arrest,2021,3/11/21,23,0df765ae39126fe0237838747f8004b9146a57b2,4cfbbdcd1b407fc7ddeb54070b5b3439f3b8f4bd,71,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,704,7D,401800,130900,38.846,-76.979,704,7D,401800,130900,38.846,-76.979
Adult Arrest,2021,3/12/21,0,b39ab8c92ea30d70bcc41c928ba5fe6cd1ea6c9c,4951ce7321e263453f51e71dce16482bb8357a1e,42,NA,,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,503,5D,403200,139500,38.924,-76.963,503,5D,403200,139500,38.924,-76.963
Adult Arrest,2021,3/12/21,0,ba6807e27ceb869518c234d9457a32f57215e4e5,e9bef02c8e836e64b7e7a46784803fa05900b703,34,603,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,603,6D,405100,136000,38.891,-76.941,603,6D,404800,135900,38.891,-76.944
Adult Arrest,2021,3/12/21,0,67cceec02becd52bdbd6604f5732aefbffb93d7b,c0ab8713c7a7de4e0b57c889c1b09d9e779660b5,55,NA,,WHITE,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,708,7D,399300,129300,38.832,-77.008,708,7D,399300,129300,38.832,-77.008
Adult Arrest,2021,3/12/21,0,d9de72353d4c8903fb91e57dc4b29479b29a7899,ca84a7269b4ecce371d2a63670860e584613e295,21,NA,,BLACK,NOT HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,704,7D,401800,130900,38.846,-76.979,704,7D,401800,130900,38.846,-76.979
Adult Arrest,2021,3/12/21,1,b0baa69a65c2b3b62472b297ed36377bf7a4bbe2,0bcfbcc02a59e249362f9a9e79bd2312d4da961d,24,407,4D,WHITE,HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence -2nd Off,404,4D,396800,142200,38.948,-77.037,404,4D,396600,142200,38.947,-77.039
Adult Arrest,2021,3/12/21,1,abf964d09197097bd6a79f7500398f0882aa96f4,280b18519522a0d82126b405fafdc9bdbce49274,39,501,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,501,5D,400200,137400,38.905,-76.997,501,5D,400200,137400,38.905,-76.997
Adult Arrest,2021,3/12/21,2,dc03e35ed104adbc1a09b4432e34d347887bc243,886a197121f31a92fb0a2d12b0c568b983514204,62,502,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,502,5D,400000,139500,38.924,-77,502,5D,400000,139500,38.924,-77
Adult Arrest,2021,3/12/21,3,f139ecc3672edc3e7ce262f1f7570168476046e7,a2e3ac04082ba51513a6a025aab16ef95f2941d4,35,405,4D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,307,3D,397800,138200,38.912,-77.025,307,3D,397800,138200,38.912,-77.025
Adult Arrest,2021,3/12/21,4,99b5276ed67545093ed7495255ad3acc3b24b1cf,1190e9f6dbc81a0e5e29ed037bfe89da7122f18b,27,101,1D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property Less Than $1000,101,1D,398500,137300,38.903,-77.017,101,1D,398500,137300,38.903,-77.017
Adult Arrest,2021,3/12/21,4,99b5276ed67545093ed7495255ad3acc3b24b1cf,23d4f604827b0da26776c8a485d952427354e470,23,101,1D,BLACK,UNKNOWN,MALE,Damage to Property,Destruction Of Property Less Than $1000,101,1D,398500,137300,38.903,-77.017,101,1D,398500,137300,38.903,-77.017
Adult Arrest,2021,3/12/21,4,4911dd033db6522b5dc8da4594097bd2d4fdfd9a,db370f712df86936bdc6424b58bdd19e4b9dd983,39,506,5D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unlawful Entry Of A Motor Vehicle,308,3D,398200,137500,38.905,-77.02,308,3D,398200,137500,38.905,-77.02
Adult Arrest,2021,3/12/21,5,d3fd255b356726e68bff54cbe910492bcdd8d752,978d504ad5d3f6b467d84d2428a94a5edd58e1e9,24,506,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,503,5D,402300,138600,38.915,-76.974,503,5D,402300,138600,38.915,-76.974
Adult Arrest,2021,3/12/21,7,c4c52cd0bcc42e0e14c5258542b842ae15718bf3,64c263a003d41d6e49fa6d696909e1af1df70e4d,30,607,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,607,6D,402300,133300,38.867,-76.973,607,6D,402000,133600,38.87,-76.977
Adult Arrest,2021,3/12/21,7,02d96f92c46e4f6dc3ccf394f70be05e960d8713,3e37b8c4f8a73067dd3d7179aa1ad074abd85497,41,307,3D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,603,6D,404200,135900,38.891,-76.952,603,6D,404200,135900,38.891,-76.952
Adult Arrest,2021,3/12/21,8,3e39145fdd34a3914285ba47b9a2d873c3c2c196,85b726488e8688671c51f8b1e99b09d35b4cc446,42,407,4D,BLACK,UNKNOWN,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),305,3D,398100,138700,38.916,-77.022,305,3D,398100,138700,38.916,-77.022
Adult Arrest,2021,3/12/21,8,dd8ed54d855136bc67fd621f86afbd31c915b9df,925c85c4e19366134627c5c51e20cce88ff4ce14,46,703,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,606,6D,404300,133000,38.865,-76.95,605,6D,404300,133100,38.866,-76.95
Adult Arrest,2021,3/12/21,8,925ac756315301333232407b8facc6db2280f5ad,45faec868a36a5403be7b0031b1b52b4ae719bf7,28,107,1D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,604,6D,406300,135100,38.884,-76.927,606,6D,403000,132400,38.859,-76.965
Adult Arrest,2021,3/12/21,8,dbc99320b43c825d74e22d57fae7b04327efcf55,3cde03e4e5041bbd4190014a3edc1fab408e5805,32,NA,,WHITE,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,107,1D,402000,135100,38.883,-76.976,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2021,3/12/21,8,aec90493d2f01181626b6b97e223282840a0563e,c301e625b4f5ebc5beb6caca41fcca1e718992c8,22,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,608,6D,406100,136900,38.9,-76.93,604,6D,406200,135500,38.887,-76.929
Adult Arrest,2021,3/12/21,9,a209109a3c0faab3fe5040c713edd3d7f1098da1,e6b60f779af24aad5d352a3963f03eb7df8f7bcb,31,603,6D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,No Permit,603,6D,404400,136200,38.893,-76.949,603,6D,404300,136000,38.892,-76.951
Adult Arrest,2021,3/12/21,9,1e48302157ae0de7b190563149c1977f9124bb03,855b5c86d1d63833dfa1a09ea0990ee81d9f7c4e,30,NA,,UNKNOWN,UNKNOWN,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",602,6D,404500,136400,38.895,-76.949,602,6D,404500,136400,38.895,-76.949
Adult Arrest,2021,3/12/21,10,be52e516e7906568e58dc2d036746a11766e607c,f4e34e46d66368245451cf71896749fb70e58ba0,57,NA,,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,102,1D,399000,136900,38.9,-77.012,102,1D,399000,136900,38.9,-77.012
Adult Arrest,2021,3/12/21,10,96eccde5b94b06d14760d40d9796bccb303da4f8,7f57f35eab4d1c168ce5d44ff8c82d92a82498fe,44,608,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Tampering Of Gps Device,608,6D,406500,137200,38.902,-76.925,605,6D,405000,133600,38.87,-76.943
Adult Arrest,2021,3/12/21,11,30d59f990b2c80e00156e565cb5ed4079d8e9292,a210a3471e67b7eb7607534d1ef4fff6636b8a61,21,NA,,BLACK,UNKNOWN,MALE,Narcotics,Distribution Of A Controlled Substance,101,1D,398000,136800,38.899,-77.023,101,1D,398100,136900,38.9,-77.022
Adult Arrest,2021,3/12/21,11,aaa52b97669547834f14ed438a42905dd672d1fe,18a2e53b50d0341ec4eec6810b8fd0a8eb00020d,48,704,7D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",602,6D,405500,137600,38.906,-76.937,602,6D,405800,138000,38.909,-76.933
Adult Arrest,2021,3/12/21,12,37306f0be299929d94c67a9438973d87afb0a9e9,a3ae3dc1d5b7eaab166c056ee215443ae1b28b59,33,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,606,6D,402900,132300,38.858,-76.966,606,6D,402900,132300,38.858,-76.966
Adult Arrest,2021,3/12/21,12,f7cda15cce39158529c78b9674b20f46dd794f61,e2ff8a2f7aa84ca23ff87ed3d199e82533d83fe8,56,701,7D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,703,7D,401100,131800,38.854,-76.987,703,7D,401100,131800,38.854,-76.987
Adult Arrest,2021,3/12/21,14,990011fd664ab0a19b14438c6251172b7191bdc4,87f06bb18539c2b98944a2484d0be639b7912afe,31,203,2D,WHITE,HISPANIC,MALE,Aggravated Assault,Aggravated Assault,303,3D,396400,139200,38.92,-77.042,203,2D,394000,142800,38.953,-77.069
Adult Arrest,2021,3/12/21,14,1e7ef0457be849a10f64dd3c0ed00705cdf1ffed,a9df4567a66cb81e1a521fc1b55cb59678765f44,24,707,7D,BLACK,NOT HISPANIC,MALE,Theft,Shoplifting,604,6D,407000,135300,38.886,-76.919,604,6D,407000,135300,38.886,-76.919
Adult Arrest,2021,3/12/21,14,04507635615fd5af1425e3b27aa5ec934a67af5d,1e412a260e3c8587b2bc5c2d89076c619333313c,31,102,1D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,603,6D,403600,135800,38.89,-76.959,603,6D,403600,135800,38.89,-76.959
Adult Arrest,2021,3/12/21,16,9f7767cf8e1cd1ab35b46d40b218f7cf066f717d,42b238ff56b9915ecd157a3a204399cc448846a2,33,NA,,BLACK,UNKNOWN,FEMALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,105,1D,398500,134400,38.878,-77.017,105,1D,398500,134400,38.878,-77.017
Adult Arrest,2021,3/12/21,17,e1a71a84421a943eeb2d0b309e0789a0f9008698,229860a8d3fdbf3a35647ecbba52211e21b9afa2,48,702,7D,BLACK,UNKNOWN,FEMALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),306,3D,398200,138600,38.915,-77.02,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,3/12/21,17,f602126d87cbaf57dc991e5efd12a72f80aa2054,cd8128e7ebdd2f9dd9928e0f4639e32dcc5d3805,36,702,7D,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,702,7D,402400,131800,38.854,-76.972,702,7D,402400,131800,38.854,-76.972
Adult Arrest,2021,3/12/21,17,2ad623aaa629f0b9cec1a55d75f33ffbb1f6176e,076ecd08329e6d4fd35b07ac1dd1c87c9af48e3c,36,NA,,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,306,3D,398100,138700,38.916,-77.022,306,3D,398100,138700,38.916,-77.021
Adult Arrest,2021,3/12/21,18,49254eaedb7ec7deaafbca59195c68cb7fa587a3,1546b5856db541d7123eda46ce5fe97915e2e294,66,NA,,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Bench Warrant,306,3D,398200,138600,38.915,-77.02,306,3D,398200,138600,38.915,-77.02
Adult Arrest,2021,3/12/21,18,1c0ea55c199e77e75918bc40fba72df8cae07cfd,2e52f5e9dfbbad08fcef730510e8734a1363072e,25,409,4D,WHITE,HISPANIC,MALE,Traffic Violations,No Permit,403,4D,397500,143200,38.956,-77.028,403,4D,397500,143200,38.956,-77.028
Adult Arrest,2021,3/12/21,18,6229a629c2893a6d13104bbe37124a1a8b499078,e190531207fd6692f40d12394346e22738881e70,41,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400900,129700,38.835,-76.989,706,7D,400900,129700,38.835,-76.989
Adult Arrest,2021,3/12/21,19,681dc1eb84e664ae0d65d0902e5455c1929a70fb,db8fce9428186a15eb20b997d3862e6473362928,53,607,6D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),209,2D,397600,136500,38.897,-77.028,209,2D,397600,136500,38.897,-77.028
Adult Arrest,2021,3/12/21,21,b683a572b609894673368673bd7856f0d27c49ba,459c3c227bc1b120578b65e02888786863e3cbfd,52,707,7D,BLACK,UNKNOWN,MALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),106,1D,399300,134300,38.876,-77.008,106,1D,399300,134300,38.876,-77.008
Adult Arrest,2021,3/12/21,21,f3a363e211dc4dd7d600ad069f578cd6c2f81c54,90784524546006eafe853578ae7beafc41066391,40,304,3D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,"Violation Of Tpo- Fail To Appear To Hearing, Evidence, Protection Order",502,5D,399900,138900,38.918,-77.001,502,5D,399900,138900,38.918,-77.001
Adult Arrest,2021,3/12/21,21,feee91c7352d3a1932b9ad4eeae08b2cddd83174,06def4934048fb961fe90039e1ab5482aadcf515,30,303,3D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,208,2D,396000,138300,38.913,-77.046,208,2D,396000,138300,38.913,-77.046
Adult Arrest,2021,3/12/21,21,9287a2211b696b32996009f155a97a85a82a6dac,026340dfceb686e0333b48080182b9a403fcbfae,37,606,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,606,6D,403000,132300,38.859,-76.966,606,6D,403000,132300,38.859,-76.966
Adult Arrest,2021,3/12/21,22,2c80161a103c33bc20a170abec2a0a86927a634e,b8a70478e6748a7740d144dce4cbd351b917f97d,25,701,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Speeding and reckless driving,501,5D,399900,137100,38.902,-77.001,507,5D,402000,136800,38.899,-76.977
Adult Arrest,2021,3/12/21,23,2c80161a103c33bc20a170abec2a0a86927a634e,ecd16439bb7d156e8f4e244faed6d4f94b7536a9,23,602,6D,BLACK,NOT HISPANIC,MALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),501,5D,399900,137100,38.902,-77.001,507,5D,402000,136800,38.899,-76.977
Adult Arrest,2021,3/12/21,23,77c27b5156067fdea4ccba199d3c52319b4c5ee6,d637428a6696dd3a8b889a4dd7bdc387d32d0bba,35,NA,,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,305,3D,398000,138900,38.918,-77.023,305,3D,398000,138900,38.918,-77.023
Adult Arrest,2021,3/12/21,23,a870055f5578e851535f7cc1ee3175301cb42a35,bcc3e8d141c88854efbf9a7dfc36fa467bc402bd,29,208,2D,UNKNOWN,UNKNOWN,FEMALE,Other Crimes,Unlawful Entry,208,2D,397000,137900,38.909,-77.034,208,2D,397000,137900,38.909,-77.034
Adult Arrest,2021,3/13/21,0,c43fb1831b5c670a8e0f98c5881ee3bd9f292f8a,2bc417076c8c1a21e4d903ad357e37403c77a6fa,28,607,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,606,6D,404000,132300,38.859,-76.953,606,6D,404000,132300,38.859,-76.953
Adult Arrest,2021,3/13/21,1,454c253eedc944e65728bd024216ebf19e8b6895,b766ab4da9cc25ca42d25912409639e51b60523b,25,NA,,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,307,3D,397900,137900,38.909,-77.024,307,3D,397900,137900,38.909,-77.024
Adult Arrest,2021,3/13/21,1,ad15706788d4579eb999ad5fb2e3ac6b69432fe9,ce01486c67c05c99ad28d7a0d0e6c5ed1e56748d,32,106,1D,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,301,3D,396800,138800,38.917,-77.037,301,3D,396800,138800,38.917,-77.037
Adult Arrest,2021,3/13/21,2,7e5a3f43b1b36384842ccf5ffac8be5a499f64ae,f8478da9e866c6f1e4a77d797b3c0bc613a25d6d,29,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,305,3D,397900,138700,38.916,-77.024,305,3D,397900,138700,38.916,-77.024
Adult Arrest,2021,3/13/21,2,addeb576f547db5f8572131e36432eda12abcd58,8a89672bf444427acd0b751cdc9e18d004d8b0b9,26,NA,,BLACK,HISPANIC,FEMALE,Property Crimes,Unauthorized Use Of A Vehicle,708,7D,399900,128200,38.822,-77.001,708,7D,399900,128200,38.822,-77.001
Adult Arrest,2021,3/13/21,2,7e5a3f43b1b36384842ccf5ffac8be5a499f64ae,084c96475059696bfab1765d831bafaad556fe99,21,NA,,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,305,3D,397900,138700,38.916,-77.024,305,3D,397900,138700,38.916,-77.024
Adult Arrest,2021,3/13/21,3,e328dd3d9b69dffaa5a8b0913ddea908cf4488b3,412145482e8d67e116021001cf84ff5521cbafa7,36,701,7D,BLACK,UNKNOWN,FEMALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),507,5D,401800,137200,38.902,-76.979,507,5D,401800,137200,38.902,-76.979
Adult Arrest,2021,3/13/21,5,4b343f8e48e17cfba622d45c58174371d24c45d0,58920d8cf264f33d8c5390eb2b3c1dd23b4e5fa6,43,507,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,104,1D,401300,136900,38.9,-76.985,507,5D,401800,137300,38.903,-76.979
Adult Arrest,2021,3/13/21,6,d95af887bee6c2fd4a04e77df0d5ae6f35e843d3,e218057bda27a4a508c52e377dc68050aa01cef0,36,402,4D,WHITE,HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence -2nd Off,507,5D,402000,136800,38.899,-76.977,507,5D,402000,136800,38.899,-76.977
Adult Arrest,2021,3/13/21,7,290a767e21bba1a55cafbedc5035d3c1a9e32fb3,8a410f2f6329f76a2a7feb884ae22f7b08cc427b,36,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,204,2D,393700,140500,38.933,-77.072,204,2D,393700,140500,38.933,-77.072
Adult Arrest,2021,3/13/21,7,4249627db3019c2280c12425d534a540556704e3,faff4726a8dfac0bbc6a04d88c5f1d82d1e4416a,40,703,7D,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,703,7D,400400,132000,38.856,-76.995,706,7D,401400,129800,38.836,-76.984
Adult Arrest,2021,3/13/21,7,a1282ed588b908aec3a9294017c31d0cd5a088d8,83dd16c1ccf59b538f66f639f592400b5e04d1b2,25,507,5D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,702,7D,403000,131500,38.852,-76.965,702,7D,403000,131500,38.852,-76.965
Adult Arrest,2021,3/13/21,8,58dec5e3121ab36ff2e7acd324ab4bc572736504,57dc2fe1cdc8ee6d12301b48800ceec41dcac74c,50,701,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,701,7D,401300,132400,38.86,-76.985,701,7D,401300,132400,38.86,-76.985
Adult Arrest,2021,3/13/21,8,3541ec902ba3dd90c4c5370d935e4ec1786865d7,de37900f37f9bb55dea9c6911b5a0c9ce7d108f1,30,708,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,507,5D,402400,136700,38.898,-76.972,507,5D,402500,136600,38.898,-76.971
Adult Arrest,2021,3/13/21,9,4f9dd6563b40eec09f672af6c6addc101be7dc4a,fa271909b69f67cd62cdc6c6b0a0f714b20a95ec,40,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,701,7D,402000,132900,38.864,-76.977,701,7D,402000,132900,38.864,-76.977
Adult Arrest,2021,3/13/21,10,1c59764d9c5b0f1eccc6808c3529bc0b1864b1f0,91144f0e2349bb6e90f5c9fcbf5ea38fcabd5f17,59,409,4D,BLACK,NOT HISPANIC,FEMALE,Property Crimes,Receiving Stolen Property,407,4D,398100,141000,38.937,-77.022,407,4D,398100,141000,38.937,-77.022
Adult Arrest,2021,3/13/21,10,23a0f07645fbc66786ebe59214fd99b84b604457,e377a5ad416467934116c5890096dac1ebcbdbb9,22,706,7D,BLACK,NOT HISPANIC,MALE,Homicide,Murder I,702,7D,402500,131500,38.852,-76.971,604,6D,406200,135300,38.886,-76.928
Adult Arrest,2021,3/13/21,12,96030af26289ee63a8f615d85cec76f88453a1d9,83e12748eb44b7de7b94af9db17351b837bfcf60,31,302,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,302,3D,397200,139900,38.927,-77.033,302,3D,397200,139900,38.927,-77.033
Adult Arrest,2021,3/13/21,13,d510d2ff75415e868133da69986227895b0a07a4,953863f47d473f2939999eaf1469b970c4772082,33,503,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,503,5D,404200,139700,38.925,-76.952,503,5D,404200,139700,38.925,-76.952
Adult Arrest,2021,3/13/21,13,11675eb516484424bfbdaa5ed638520c8346b575,ef7b71aa427c2d0ce76475af037ceea5f6f6b201,25,602,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,507,5D,402200,137100,38.902,-76.975,507,5D,402200,137100,38.902,-76.975
Adult Arrest,2021,3/13/21,14,90e5821e3ac4822eed4f314fa3ed4007efd730fc,8e8f15215be486f035ed609bbfbeaae7a3cc637b,34,NA,,BLACK,UNKNOWN,MALE,Robbery,Robbery,501,5D,399500,137700,38.908,-77.006,501,5D,399500,137700,38.908,-77.006
Adult Arrest,2021,3/13/21,14,2a9dd62c77ccb2c606d49173aca914d695681bd5,1351b5bd81bb5ef79c21c60fb958695a44e78846,51,505,5D,WHITE,UNKNOWN,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,505,5D,401100,139300,38.921,-76.987,505,5D,401100,139300,38.921,-76.987
Adult Arrest,2021,3/13/21,14,c4f9928d9663c96cfbaf796d2d25bafd34907a79,9796a398fa74500618ac7287581621507feb48cf,50,701,7D,BLACK,UNKNOWN,MALE,Damage to Property,Destruction Of Property Less Than $1000,605,6D,403000,134000,38.874,-76.965,403,4D,398100,142900,38.954,-77.022
Adult Arrest,2021,3/13/21,15,60d07e75f947863064deb427b20a03e28b988bf2,8e9077f9b7c2e2a01457f614a596c3a88df76200,35,304,3D,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,305,3D,398100,138700,38.916,-77.022,305,3D,397300,139000,38.919,-77.032
Adult Arrest,2021,3/13/21,15,3c650bada83aa5a071654dba65aedd9b55239aa4,93afa83969f914c8912d4bacfe3d1d13f9fc1481,40,701,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,705,7D,401400,130600,38.844,-76.984,705,7D,401400,130600,38.844,-76.984
Adult Arrest,2021,3/13/21,15,c4f9928d9663c96cfbaf796d2d25bafd34907a79,b2dce8a1e8eeeb3a6bd9cf5088ae66a647cf54e0,53,605,6D,BLACK,NOT HISPANIC,FEMALE,Other Crimes,Accessory After The Fact-adw,605,6D,403000,134000,38.874,-76.965,403,4D,398100,142900,38.954,-77.022
Adult Arrest,2021,3/13/21,17,645544ac9fec640fd967df8bf0da85c5155bfae3,fd5c19debfd01915264a6d9ebc105b02cc9aa406,53,303,3D,BLACK,NOT HISPANIC,MALE,Narcotics,Unlawful Possession Of Liquid Pcp,307,3D,397600,137700,38.907,-77.027,307,3D,397600,137700,38.907,-77.027
Adult Arrest,2021,3/13/21,17,0a6e465404c59e23a6b73dba69c84fcce6be0b3b,3a7befbbd25b05aad7f893391e36fbfef1c35350,35,NA,,WHITE,NOT HISPANIC,MALE,Traffic Violations,Failure To Obey - Emergency,308,3D,398500,138300,38.912,-77.018,308,3D,398500,138300,38.912,-77.018
Adult Arrest,2021,3/13/21,17,3d6035e2701b3642b6caecfc10280b5da702c2cb,57d174e4b67eb6e0d6ae3b264f5c20976f10e47d,75,209,2D,BLACK,UNKNOWN,MALE,Property Crimes,Receiving Stolen Property-misd,602,6D,405100,136100,38.893,-76.941,602,6D,405100,136100,38.893,-76.941
Adult Arrest,2021,3/13/21,18,7eb7e6b94c1171eea6add04b8c618bd0efa56183,1ac847e33cfb7a72d77f8ff87731e4e33919394d,38,607,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,707,7D,399500,129800,38.836,-77.006,702,7D,402800,131400,38.85,-76.967
