Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2022,8/6/22,11,1476fb105479f52a2176d209bdd24f1bea5e5a65,5c240b527a3e98e916e66379af401b9c9d5a9c55,23,NA,NA,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,708,7D,399100,128000,38.82,-77.011,708,7D,399100,128000,38.82,-77.011
Adult Arrest,2022,8/6/22,11,8509755e506e4eadf148b4885cc16bdb7a913790,ae411a1b6e5db0d7ce520e5d2c7c038e8067fb48,53,705,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,705,7D,401100,130400,38.842,-76.988,705,7D,401100,130400,38.842,-76.988
Adult Arrest,2022,8/6/22,12,7200675069891f0bde7e663f80189cd0561a1c8e,eb23ab1550d9d22bdd6ac19a88fe3819bc1508ce,46,NA,NA,BLACK,NOT HISPANIC,MALE,Aggravated Assault,Aggravated Assault,204,2D,393700,140400,38.932,-77.073,204,2D,393700,140400,38.932,-77.073
Adult Arrest,2022,8/6/22,13,3565c0e2415f35804a5efb446904e147236adf3e,39c31bdd25ed2304312cc5e01ee2704274b7907a,21,NA,NA,WHITE,HISPANIC,MALE,Other Crimes,Unlawful Entry,307,3D,397900,138200,38.912,-77.024,307,3D,397900,138200,38.912,-77.024
Adult Arrest,2022,8/6/22,13,95d0e049b1bb4c311f4dd5a4f10d5d36dd2e1536,e44217f14c6700cfb2c3b59f004d7064b2e2f448,19,NA,NA,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,504,5D,400500,139400,38.922,-76.994,505,5D,400400,139200,38.921,-76.995
Adult Arrest,2022,8/6/22,14,baa70f4757409a98c0780ddd7d977e4c1c2e2027,5a16913ebd54c946528021914c270b83ec43fce8,43,NA,NA,BLACK,UNKNOWN,MALE,Narcotics,Distribution Of A Controlled Substance,306,3D,398100,138700,38.916,-77.022,306,3D,398100,138700,38.916,-77.022
Adult Arrest,2022,8/6/22,14,0fda3d9531949495de17064dae638ffb82c57045,36f8c8181c489ca5336f32aba2b3d889ebe4bbd4,32,604,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carry Pistol Outside Home/business,507,5D,401600,136800,38.899,-76.982,507,5D,401600,136800,38.899,-76.982
Adult Arrest,2022,8/6/22,14,1bb9e280a77d67c5fcba44a75fb8ff84d5366540,48da5a7f397cdeda9ae5c0e4d2cc7b2b9b5b1576,56,NA,NA,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,308,3D,398400,138400,38.913,-77.019,308,3D,398400,138400,38.913,-77.019
Adult Arrest,2022,8/6/22,14,e3f0434d32a7835dab81cecaa7aca6e8d90f0d1a,25a1fc4c8ad8ef90d1fcb8a77d06468521d5fa5d,33,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,306,3D,398100,138700,38.916,-77.022,306,3D,398100,139200,38.921,-77.022
Adult Arrest,2022,8/6/22,14,a81f2d0eb7e7b33f50f321710eb3802ed7e75852,eb066406969ecad972be48e2616594031a0ab2e2,23,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,702,7D,402600,132600,38.861,-76.97,702,7D,402600,132600,38.861,-76.97
Adult Arrest,2022,8/6/22,14,8ddc84a407d4e65c499fafaa5fd25227447f8136,3bb10f53cc189bffa5933b62c33614b846322df8,29,104,1D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,604,6D,406700,135100,38.883,-76.923,604,6D,406700,135100,38.883,-76.923
Adult Arrest,2022,8/6/22,15,ecb6ec40168fd0ef40cb0bdc0e629b1d707ab9a1,17bb29e423cff74fea2fbaef4b0d077210f20663,26,106,1D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,209,2D,397700,137200,38.902,-77.027,209,2D,397700,137200,38.902,-77.027
Adult Arrest,2022,8/6/22,15,c21f003a4adf84e68d2843b3d62b94b875f8e287,c05e5a5df0919df05534a1302ace497601731075,39,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,702,7D,402600,131800,38.854,-76.971,702,7D,402400,131800,38.854,-76.972
Adult Arrest,2022,8/6/22,15,ceb5de9e744cecddd075d0b9b9e356e411922181,47fed8d9ff5c40cc0ca36f00a1785e6344f01ba6,54,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,704,7D,402500,131100,38.848,-76.971,704,7D,402500,131100,38.848,-76.971
Adult Arrest,2022,8/6/22,16,3e8cc2f4241b4202e989672c907472cdec0fc2cd,ff09da67382acfd21a117a6e1c91e9e06a8d9069,31,505,5D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,505,5D,401300,139300,38.922,-76.985,505,5D,401300,139300,38.922,-76.985
Adult Arrest,2022,8/6/22,16,ff3daabacd4805cf56e46d218ca3b6aa080f2f2f,be540324849b9ddacb3c75c34cf1350c8e5af2c5,27,NA,NA,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,607,6D,401800,133300,38.868,-76.979,607,6D,401800,133300,38.868,-76.979
Adult Arrest,2022,8/6/22,16,1480963e4df319b541acba58a7f3f7f522ad2e0a,775f174806a1add32d2a84ccb9bc99078f5d930b,56,NA,NA,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,304,3D,397900,139700,38.925,-77.024,304,3D,397900,139700,38.925,-77.024
Adult Arrest,2022,8/6/22,16,34a4223da0de0a5e4ab2bdf94749d58de4bdf396,8f9b69389f757c0e5f859306b1c8f9260c8f01dd,21,602,6D,BLACK,NOT HISPANIC,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",101,1D,398800,136900,38.9,-77.014,101,1D,398800,136900,38.9,-77.014
Adult Arrest,2022,8/6/22,16,59f0f24dba01017f1be8a70de75c6d9bbb0159cd,0fc63e229feeaceaf04ebae2eca051193d0d5ec8,55,602,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,703,7D,400700,130800,38.845,-76.992,707,7D,399600,129800,38.836,-77.004
Adult Arrest,2022,8/6/22,16,ee5e301e117de9bdd212fe0c4588032f4834c221,0912333a7b9df9a6dd458767ce20566ae3452ee4,58,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,708,7D,398900,128600,38.825,-77.013,708,7D,398900,128600,38.825,-77.013
Adult Arrest,2022,8/6/22,17,4b6ae1aaac69605aa43be607aff6e68beb797b66,81f3cdb48043b8da0bb74f20dfc0e4fe4dbe0568,52,707,7D,BLACK,UNKNOWN,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,506,5D,401400,138000,38.91,-76.984,506,5D,401400,138000,38.91,-76.984
Adult Arrest,2022,8/6/22,17,4b6ae1aaac69605aa43be607aff6e68beb797b66,b97a87a460c5c5f82150f4e9035fe18c91875362,51,NA,NA,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,506,5D,401400,138000,38.91,-76.984,506,5D,401400,138000,38.91,-76.984
Adult Arrest,2022,8/6/22,17,3df73263ccf4b23f6ceb9ee3a738d55028d389dc,d95e9f3896fff85a9e1ad83a2f582e8097ceb852,25,NA,NA,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,603,6D,404200,135300,38.886,-76.951,603,6D,404200,135300,38.886,-76.951
Adult Arrest,2022,8/6/22,17,01fea47c4acd761a9455e73a285c8e0a9d7fe9d7,d529cf7458b2456dea19e661b24c873b658090e0,26,604,6D,OTHER,HISPANIC,MALE,Traffic Violations,No Permit,507,5D,401900,136800,38.899,-76.979,507,5D,401900,136800,38.899,-76.979
Adult Arrest,2022,8/6/22,18,aa4fdc334d1d50f5914fe3b47210ce62ba5e80c2,c985816a2e4d9278bad09791bf2d16254b79414e,32,708,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Possess Prohibited Weapon,602,6D,404600,136800,38.899,-76.947,602,6D,404600,136700,38.898,-76.947
Adult Arrest,2022,8/6/22,18,effd56607639a0aebb86dff609c8ab70be44a6c3,adc0400eeb9bc69d4f5b532f25794bf2bdf3c629,50,NA,NA,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,704,7D,402300,131400,38.851,-76.974,704,7D,402300,131400,38.851,-76.974
Adult Arrest,2022,8/6/22,18,713e1899929c9239ab1433f9970ec43ba27b4d15,81e03bfa0ad3f5358cf1b3a1399c6f0f8f7350be,36,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,601,6D,404100,136900,38.9,-76.952,601,6D,404100,136900,38.9,-76.952
Adult Arrest,2022,8/6/22,19,5b3b5436ec3675bbce6506bcc557f2755b0fd68e,542d6565dec5d33887adb889ccec60b041f98c76,40,NA,NA,BLACK,NOT HISPANIC,MALE,Sex Abuse,Assault W/intent To Commit First Degree Sexual Abuse (threatening) (sexual Assault With An Object),701,7D,401000,132700,38.862,-76.988,701,7D,401000,132700,38.862,-76.988
Adult Arrest,2022,8/6/22,20,e03e6763333e61583e769d4f141b93085f0b2fc4,4d671832114eaaac2ab739c0758dcefe4a51a28b,42,506,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,505,5D,400800,139200,38.921,-76.991,504,5D,400600,139900,38.927,-76.993
Adult Arrest,2022,8/6/22,22,02aea51a8f0de181ef1b7c99f8aef6f6ff0434cc,1fc94d58ebab8f25a6d0c1425c8805608516c5a1,20,302,3D,OTHER,HISPANIC,FEMALE,Simple Assault,Simple Assault,302,3D,397600,140500,38.932,-77.028,302,3D,397600,140500,38.932,-77.028
Adult Arrest,2022,8/6/22,23,186c55fe744f389dd3a3f2f2172b38fddf09a69d,930af6024eff1e17b7a3bded7e0928a4e0ddfab2,31,606,6D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,701,7D,401600,132800,38.863,-76.981,701,7D,401600,132800,38.863,-76.981
Adult Arrest,2022,8/6/22,23,43759ed8bbaba8866a826d4d9c59a4f1389f1fa5,20358107c5fe844fdd9195bc92ae330f03c91a25,49,NA,NA,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,702,7D,402600,131500,38.851,-76.97,702,7D,402600,131500,38.851,-76.97
Adult Arrest,2022,8/6/22,23,d5af29566dc796c777328671e4865528141d4059,9ea76a8cd296c2602d59afd71e24317bc74b6769,38,105,1D,BLACK,UNKNOWN,MALE,Other Crimes,Tampering With Physical Evidence,106,1D,1220900,409800,40.962,-67.237,106,1D,400600,134300,38.877,-76.993
Adult Arrest,2022,8/7/22,0,8de6957ccc53ca706956487587dad620694a8b15,c1492c2938e68fabc2954aadb695a72c5c6383cc,41,506,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400600,129000,38.829,-76.993,706,7D,400600,129000,38.829,-76.993
Adult Arrest,2022,8/7/22,0,c5a60cf40664898400d34c1c2be0d370bbfb01b8,9232ad677f24a0f232280d34c042f0ede7b11927,39,601,6D,BLACK,NOT HISPANIC,MALE,Other Crimes,Obstructing Preventing Interfg W/reports/reqsts For Assist Frm Law Enforce Med Prov Chil,205,2D,390600,140900,38.936,-77.109,601,6D,404400,137500,38.906,-76.95
Adult Arrest,2022,8/7/22,0,bd54ee459e5f6a4e83954f6e059acb6e1ae1c672,71b4e99ef571b17584a4e01554752f69e48e5c00,37,404,4D,BLACK,NOT HISPANIC,FEMALE,Offenses Against Family & Children,Parental Kidnap W/i Dc-from Parent,205,2D,390600,140900,38.936,-77.109,601,6D,404400,137500,38.906,-76.95
Adult Arrest,2022,8/7/22,0,9d59b39ab4fd6f1e8b014a28684b4cdd7f99bf03,57dd849fdf0ca28e8ba80473babc2644d4fe13c5,61,306,3D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,603,6D,404200,136100,38.892,-76.952,603,6D,404200,136100,38.892,-76.952
Adult Arrest,2022,8/7/22,1,c8b5dcbb2fde32586cef4634df50865218b43ea1,f9ebfcbb35d7143244d53b85fd40c8065f0002ce,54,NA,NA,WHITE,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,201,2D,393600,143700,38.961,-77.074,201,2D,393600,143700,38.961,-77.074
Adult Arrest,2022,8/7/22,3,d5926e14485e1c73516f428205894fd8221b98d2,a7ecc2f83c1f5bd2babb1b5bfe5076981c5d0e38,37,704,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,106,1D,399500,134400,38.877,-77.005,106,1D,399500,134400,38.877,-77.005
Adult Arrest,2022,8/7/22,3,b764a8d3926e35b1a1326874cdc2da77c88fec84,d8a315b70a66e614c8925e1deafd54658e8fda2e,28,208,2D,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),305,3D,397900,138700,38.916,-77.024,305,3D,397900,138700,38.916,-77.024
Adult Arrest,2022,8/7/22,3,3f88238ff34d5c7d20818b0c7125e23ca2cc2a47,7907b7a31d1828e4c68074d893810b48f0485faf,60,507,5D,BLACK,UNKNOWN,FEMALE,Aggravated Assault,Assault With Significant Bodily Injury,507,5D,402400,136900,38.9,-76.972,507,5D,402400,136900,38.9,-76.972
Adult Arrest,2022,8/7/22,4,18fd02507387e3402155444dc33925b19c65fc6d,0ba215769cca3bf2034f6e95205052879b084935,36,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,207,2D,396300,137500,38.905,-77.042,207,2D,396300,137500,38.905,-77.042
Adult Arrest,2022,8/7/22,4,d5b81caa9f7b3af5947c71da58992d0c0a2f9bfe,b2faae58b0d3bc0e9fc674c8ed53a5ed804c6f0e,35,704,7D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,704,7D,401700,130800,38.845,-76.98,704,7D,401700,130800,38.845,-76.98
Adult Arrest,2022,8/7/22,4,179131129464bbee7890375b323b37e282ad7dfe,ba850ed373b0c62fd2a1902d62f19bc4d007f322,31,604,6D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,207,2D,396300,137300,38.903,-77.042,207,2D,396300,137300,38.903,-77.042
Adult Arrest,2022,8/7/22,4,3d5c098265ca032669a54d1a64513849fe689033,94ab831108cdba393ebe646cde1b22ae37a680d7,38,704,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,404,4D,397700,141900,38.945,-77.027,404,4D,397700,141900,38.945,-77.027
Adult Arrest,2022,8/7/22,5,ae4e385898608e625124005df2ae5d8733beead0,e0af5fc0addbaf3365ee1883b4e71b5b93ec8ed1,28,NA,NA,BLACK,NOT HISPANIC,MALE,Property Crimes,Unlawful Entry Of A Motor Vehicle,102,1D,1213900,413100,40.998,-67.314,103,1D,398200,135500,38.887,-77.021
Adult Arrest,2022,8/7/22,6,1427c7ed87f576a07fef09db6ef216a3ebda25ac,aa4e58757389d9ee4ab8f6f63968460da331b8c9,69,406,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,406,4D,400100,142800,38.953,-76.999,406,4D,400100,142800,38.953,-76.999
Adult Arrest,2022,8/7/22,6,15db5f95cd5740f984c0ef808e1dab8b4a8ac17c,08060a08909abb81febe651bd06d89f809cfa656,45,409,4D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),209,2D,397700,136800,38.899,-77.026,209,2D,397700,136800,38.899,-77.026
Adult Arrest,2022,8/7/22,10,ee56de654332b4472830838abb7aa820455bcc63,e67e9def2f566e38989d83112bc2ee35a892a47d,38,602,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,602,6D,405700,136400,38.896,-76.934,602,6D,405700,136400,38.896,-76.934
Adult Arrest,2022,8/7/22,10,45a6731b33b50c8173abc7f9b93a6ea0d503790e,b74c9964a346fedd2812e6ff00929d62050562b7,35,102,1D,WHITE,NOT HISPANIC,MALE,Simple Assault,Simple Assault,307,3D,397900,137600,38.906,-77.024,307,3D,398000,137600,38.906,-77.024
Adult Arrest,2022,8/7/22,11,af23721ab3e40bb124055df665d03e5b9710aa4c,b215391fb75d463fa49f73aa400a23339f6f6df0,28,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400200,128500,38.824,-76.998,706,7D,400200,128500,38.824,-76.998
Adult Arrest,2022,8/7/22,12,cf4b377a6e8321ff05f74c8c482dd3a69f29594a,19e3c8ec69ae76dd5d76a969bf2b9ebe1d7d0fd8,27,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,502,5D,399600,138200,38.911,-77.005,502,5D,399600,138100,38.911,-77.004
Adult Arrest,2022,8/7/22,12,6ce0fc45f3fbefd3050365f00292fb9b857e24d4,99d0d820357d34850dbb9f1682fc7ad8f687be28,32,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,307,3D,398100,137800,38.908,-77.022,307,3D,397900,137900,38.909,-77.024
Adult Arrest,2022,8/7/22,12,da65b050f05da454468d003df40fac47f2e84af6,f7ddcb2cb514347acc6a8c82171248250eb39001,34,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,409,4D,397900,140400,38.931,-77.024,409,4D,397900,140400,38.931,-77.024
Adult Arrest,2022,8/7/22,13,c69d90267967da9315f51ad39a798f091dec7fb5,bcdb47027efe6951c2005fcef8225ab6f1180a51,24,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Kidnap/injure A Person/damage Property,406,4D,399800,143400,38.959,-77.003,406,4D,399800,143400,38.959,-77.003
Adult Arrest,2022,8/7/22,13,4064ee79547f7fa972842134e59cc33d0dfc3315,0fc13e8e346665791ec01e58ef73f7049f4cc4ae,56,302,3D,WHITE,HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,302,3D,396700,140200,38.93,-77.038,302,3D,396700,140200,38.93,-77.038
Adult Arrest,2022,8/7/22,15,2152f71cef5102af70751853587f6934c0e38607,10ad208d8233f3cde70c549fda6fc9982150bb21,27,NA,NA,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,303,3D,396100,138700,38.916,-77.045,303,3D,396100,138700,38.916,-77.045
Adult Arrest,2022,8/7/22,16,99877361323352451b7c0a711ac1dfe460c8be38,02130a9f8ffe27029443fdf76a5a9997cadd5e81,52,NA,NA,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,603,6D,403800,136400,38.896,-76.957,603,6D,403800,136400,38.896,-76.957
Adult Arrest,2022,8/7/22,17,0dd06aa594ac68957d26b1499372c61c9f0adaad,0b9c6d928b0bebb03ff3ffd9d8de8804086fedf9,59,NA,NA,BLACK,NOT HISPANIC,MALE,Narcotics,Possession Of A Controlled Substance,507,5D,401700,136800,38.899,-76.98,507,5D,401700,136800,38.899,-76.98
Adult Arrest,2022,8/7/22,17,0dd06aa594ac68957d26b1499372c61c9f0adaad,b29f7da237c2fc1100b5137496554cf778be8fd4,58,NA,NA,BLACK,UNKNOWN,MALE,Narcotics,Distribution Of A Controlled Substance,507,5D,401700,136800,38.899,-76.98,507,5D,401700,136800,38.899,-76.98
Adult Arrest,2022,8/7/22,17,0dd06aa594ac68957d26b1499372c61c9f0adaad,b6757c8fb9939e27b5d54d06cbeaf4afb94672e4,62,604,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,507,5D,401700,136800,38.899,-76.98,507,5D,401700,136800,38.899,-76.98
Adult Arrest,2022,8/7/22,17,122423d9e3edf61517235aa01a7df5628a5ae9ce,91d0cc52a848eb061752b7d320b43f1ad856c22f,27,NA,NA,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,306,3D,398500,138800,38.917,-77.018,306,3D,398500,138800,38.917,-77.018
Adult Arrest,2022,8/7/22,17,b67928643a9af85ec34329d2e2fee652a3ea24d0,bca2516f4fbceea7701576b5ba060367e77b0c01,21,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Felony,407,4D,398000,141000,38.937,-77.023,407,4D,398000,141000,38.937,-77.023
Adult Arrest,2022,8/7/22,18,ee1fad405a483ca9aa1fe4a49fc08aa31942924d,ee6e7bc9cd7fe3700a628c494a5a7ea51aeb05ba,32,NA,NA,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,701,7D,401300,132600,38.861,-76.984,701,7D,401300,132600,38.861,-76.984
Adult Arrest,2022,8/7/22,19,7b69a1eb274afd483f3b433b5159c387fa19e6c4,a77419356622fd1e2740d84581c013d3da45b92c,41,NA,NA,BLACK,UNKNOWN,MALE,Weapon Violations,CPWOL Outside Home or Business (Prior Felony) in violation of 2nd Emergency Act of 2014 Act 20-0564,603,6D,404000,135800,38.89,-76.954,603,6D,404000,135800,38.89,-76.954
Adult Arrest,2022,8/7/22,19,f5f48ed6ab3d0a2ba28ccf3e8c0e6b7e391277e6,66049f9bb26d6582843793096693f0d4a2b16927,36,402,4D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carry Pistol W/o Lic -outside Home/business,608,6D,407500,135800,38.89,-76.913,608,6D,407500,135800,38.89,-76.913
Adult Arrest,2022,8/7/22,19,1cea83fa25047921f28efe2da3fb5e0e7e83615b,b51b07179ed6b8f807fa5563a2108791e02edca1,36,602,6D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,705,7D,400700,130700,38.844,-76.992,705,7D,400700,130700,38.844,-76.992
Adult Arrest,2022,8/7/22,21,b97963e62bf16c84016c80611e41bdba0dd97fb2,2de6bfee8ced710c794ce178aab136044187b096,26,NA,NA,BLACK,UNKNOWN,MALE,Traffic Violations,Leaving After Colliding- Property Damage,303,3D,396400,138900,38.918,-77.042,303,3D,396400,138900,38.918,-77.042
Adult Arrest,2022,8/7/22,21,fcc5e263afe926ad89188fd19a9065e033b25b6d,e18ab946231c04706776a33d43ea9b1e3407fb11,23,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,305,3D,398100,139200,38.921,-77.022,305,3D,398100,139200,38.921,-77.022
Adult Arrest,2022,8/7/22,21,cc1e89ba4ac76d8d17bbd68e634eee2e094959e0,e8f3964e81f22c84ffa93df1bd0baff93c5ec738,18,704,7D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,NA,,1221200,398300,40.859,-67.247,705,7D,400600,130700,38.844,-76.993
Adult Arrest,2022,8/7/22,21,3ffee18a5d11683167375d3c26c10c4b5d40cb4c,090aea6f83e6d7ca7a69a294070c8a6176cd14f3,26,NA,NA,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (aggravated Assault),101,1D,398400,137300,38.903,-77.018,101,1D,398400,137300,38.903,-77.018
Adult Arrest,2022,8/7/22,21,22e7a4865138cf301221a9fc6684f251b4992d21,6c27c85860458d1ddd1b716ac8bf49d411c6cf85,34,603,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,604,6D,405500,135700,38.889,-76.937,604,6D,405500,135700,38.889,-76.937
Adult Arrest,2022,8/7/22,22,ddbda675c2af04b1b1d6dfda1d97c5bb15437ba0,92269d46272162ee1a7d875f46bd4867a8a874e6,34,701,7D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,507,5D,402000,136700,38.899,-76.977,507,5D,402000,136700,38.899,-76.977
Adult Arrest,2022,8/7/22,23,99772ef1e7a94b7b37622219bc4d35948d3166f8,06e93967c668d67d7d57718948545f3851614cd0,30,603,6D,WHITE,HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,603,6D,405100,135200,38.885,-76.941,603,6D,405100,135200,38.885,-76.941
Adult Arrest,2022,8/8/22,0,d2d7f3d8bcbbcb15e539e32c35f43d91c4248f49,bc506a08d23611306618626d47a6518bff578e90,18,607,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,705,7D,400800,130400,38.842,-76.991,705,7D,400800,130400,38.842,-76.991
Adult Arrest,2022,8/8/22,0,d150454a1b61dbc158fdb8aa3091dac017ab2016,c3e0496f0b09b4fa603ee0bb988f57f1a22ae734,45,507,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Condition Of Release Violation,105,1D,398900,134300,38.877,-77.013,105,1D,398900,134300,38.877,-77.013
Adult Arrest,2022,8/8/22,1,50790d4c573942b664910257e5e2b3c2ca9ac0d9,9c3953a0aafe53e3e7d471860a41cffb46b76d0e,34,302,3D,OTHER,HISPANIC,MALE,Sex Offenses,Second Degree Child Sex Abuse (F),302,3D,1209400,429400,41.148,-67.347,302,3D,396800,140900,38.936,-77.037
Adult Arrest,2022,8/8/22,2,c906dcba2663eb3c2361d9012984a9d34d0466f8,59fac03b043cd70cf0cb8db5b48181bbe3e0c65c,28,NA,NA,BLACK,NOT HISPANIC,MALE,Disorderly Conduct,Disorderly Conduct - Inciting Violence (M),305,3D,397900,138800,38.917,-77.024,305,3D,397900,138800,38.917,-77.024
Adult Arrest,2022,8/8/22,3,24a362b42d66985eba46e5306584d0aae7fb329c,00d792ced969d3a7bd2ca89387a1f0c0fe93f1fd,24,701,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,607,6D,402000,133500,38.87,-76.977,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2022,8/8/22,4,6e380e5c6e5b9f9b6c54cddc5de6a86558fca7e4,f497e39ae048977fe73dd2fbc4bb8057171afae1,25,308,3D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,501,5D,399800,137200,38.903,-77.002,308,3D,398900,138300,38.913,-77.013
Adult Arrest,2022,8/8/22,5,2c6bf69ab8eb60ecbe67c75eee11c9d15426e86a,b7b3b1527f7de491342497a12d612ab740248fad,22,608,6D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,702,7D,402600,131400,38.851,-76.97,702,7D,402600,131400,38.851,-76.97
Adult Arrest,2022,8/8/22,6,05e34a3a3a605871967a966c5b261902031e2e03,34b102fef3da713846d2861fef957cbeb8927b86,22,NA,NA,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,NA,,NA,NA,NA,NA,209,2D,397300,136700,38.899,-77.031
Adult Arrest,2022,8/8/22,7,49428233df26806149fd002888c4b8618026e541,2e7ea2ddbd69828ea293417bb10cb0d8b6012f12,38,NA,NA,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,205,2D,390700,140200,38.93,-77.108,205,2D,390700,140200,38.93,-77.108
Adult Arrest,2022,8/8/22,8,569fab8bc512dc59a955eaf7a9f4df828b51469a,2468523e7b674e3bd774de7caf03f2175c555472,23,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,107,1D,1225400,411700,40.974,-67.18,107,1D,402000,135100,38.883,-76.976
